    <meta name="viewport" content="width=device-width, initial-scale=0.9">
年代新闻,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-43-0.html
非凡新闻,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-131-0.html
闽镜新闻,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-148-0.html
民视新闻,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-161-0.html
华视新闻,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-141-0.html
台视新闻,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-83-0.html
公视闽南,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-139-0.html
民视闽南,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-117-0.html
中视闽南,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-118-0.html
华视闽南,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-111-0.html
台视闽南,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-113-0.html
tvbs闽南,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-164-0.html
民视第一,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-96-0.html
民视旅游,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-112-0.html
民视综艺,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-114-0.html
中视经典,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-166-0.html
中视精采,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-165-0.html
中天综合,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-132-0.html
中天亚州,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-129-0.html
台视财经,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-140-0.html
东森财经,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-168-0.html
三立综合,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-143-0.html
三立台湾,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-145-0.html
八大第一,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-36-0.html
八大综合,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-47-0.html
八大精彩,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-8-0.html
龙华偶像,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-103-0.html
龙华日韩,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-104-0.html
龙华卡通,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-102-0.html
龙华经典,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-101-0.html
纬来育乐,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-171-0.html
东森超视,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-25-0.html
MO_综合,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-53-0.html
闽南戏剧,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-149-0.html
非凡商业,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-60-0.html
靖天综合,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-94-0.html
靖天日本,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-90-0.html
靖天国际,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-87-0.html
靖天育乐,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-93-0.html
靖天戏剧,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-91-0.html
靖天欢乐,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-88-0.html
靖天电影,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-86-0.html
靖天资讯,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-95-0.html
靖洋卡通,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-97-0.html
靖洋戏剧,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-98-0.html
闽南'Plus,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-135-0.html
ELta体壹,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-155-0.html
ELta体贰,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-28-0.html
ELta体肆,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-50-0.html
DNZA-壹,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-153-0.html
DNZA-贰,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-152-0.html
好莱电影,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-38-0.html
Amc电影,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-1-0.html
FgM电影,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-159-0.html
影迷纪实,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-160-0.html
采昌影剧,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-21-0.html
国会频壹,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-64-0.html
国会频贰,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-65-0.html
好消息壹,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-66-0.html
好消息贰,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-67-0.html
Smart-综,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-133-0.html
客家电视,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-72-0.html
韩国娱乐,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-77-0.html
阿里郎频,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-3-0.html
生活英语,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-57-0.html
时尚运动,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-134-0.html
追踪体育,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-137-0.html
追踪城市,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-138-0.html
达芬奇综,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-27-0.html
博斯高球贰,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-14-0.html
博斯无限壹,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-17-0.html
博斯无限贰,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-18-0.html
博斯运动壹,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-19-0.html
博斯运动贰,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-20-0.html
智林体育,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-163-0.html
亚洲旅游,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-162-0.html
cNN新闻,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-78-0.html

港湾,#genre#
Animax (HK),http://s1.an94tv.cfd/aktv/animaxhk/AKTV.m3u8
AXN,http://s1.an94tv.cfd/aktv/axn/AKTV.m3u8
Channel 5 HD,http://s1.an94tv.cfd/aktv/channel5hd/AKTV.m3u8
Channel 8 HD,http://s1.an94tv.cfd/aktv/channel8hd/AKTV.m3u8
Channel U HD,http://s1.an94tv.cfd/aktv/channeluhd/AKTV.m3u8
Love Nature HD,http://s1.an94tv.cfd/aktv/lovenaturehd/AKTV.m3u8
PopC,http://s1.an94tv.cfd/aktv/popc/AKTV.m3u8
ROCK Action,http://s1.an94tv.cfd/aktv/rockaction/AKTV.m3u8
TVB Plus,http://s1.an94tv.cfd/aktv/tvbplus/AKTV.m3u8
tvN,http://s1.an94tv.cfd/aktv/tvn/AKTV.m3u8
天映經典(1080),http://s1.an94tv.cfd/aktv/1080/AKTV.m3u8
明珠剧集台(北美),http://s1.an94tv.cfd/aktv/CH-19/AKTV.m3u8
明珠台,http://s1.an94tv.cfd/aktv/CH-2/AKTV.m3u8
無線新聞台,http://s1.an94tv.cfd/aktv/CH-1/AKTV.m3u8
美亞電影台(HK),http://s1.an94tv.cfd/aktv/hk/AKTV.m3u8
翡翠一台(北美),http://s1.an94tv.cfd/aktv/CH-8/AKTV.m3u8
翡翠剧集台(北美),http://s1.an94tv.cfd/aktv/CH-18/AKTV.m3u8
翡翠台,http://s1.an94tv.cfd/aktv/CH-0/AKTV.m3u8
翡翠娛樂台(北美),http://s1.an94tv.cfd/aktv/CH-7/AKTV.m3u8
翡翠综合台(北美),http://s1.an94tv.cfd/aktv/CH-17/AKTV.m3u8
鳳凰衛視中文台,http://s1.an94tv.cfd/aktv/CH-3/AKTV.m3u8
鳳凰衛視資訊台,http://s1.an94tv.cfd/aktv/CH-4/AKTV.m3u8
鳳凰衛視香港台,http://s1.an94tv.cfd/aktv/CH-5/AKTV.m3u8
黃金翡翠台,http://s1.an94tv.cfd/aktv/CH-6/AKTV.m3u8
Sky Sports F1,http://s1.an94tv.cfd/aktv2/skysportsf1/AKTV.m3u8
Viu6,http://s1.an94tv.cfd/aktv2/viu6/AKTV.m3u8
VIUTV1,http://s1.an94tv.cfd/aktv2/viutv1/AKTV.m3u8
好萊塢電影台,http://s1.an94tv.cfd/aktv2/CH-1/AKTV.m3u8
東森洋片,http://s1.an94tv.cfd/aktv2/CH-2/AKTV.m3u8
緯來電影台,http://s1.an94tv.cfd/aktv2/CH-4/AKTV.m3u8
緯來體育台,http://s1.an94tv.cfd/aktv2/CH-0/AKTV.m3u8
華視,http://s1.an94tv.cfd/aktv2/CH-3/AKTV.m3u8
CNA,http://s1.an94tv.cfd/aktv3/cna/AKTV.m3u8
F1,http://s1.an94tv.cfd/aktv3/f1/AKTV.m3u8
RTHK32,http://s1.an94tv.cfd/aktv3/rthk32/AKTV.m3u8
朝鲜恩情台,http://s1.an94tv.cfd/aktv3/CH-0/AKTV.m3u8
Japan News 24H LIVE,http://s1.an94tv.cfd/aktvjp/japannews24hlive/AKTV.m3u8
日テレNEWS LIVE,http://s1.an94tv.cfd/aktvjp/ntv/AKTV.m3u8
8TV,http://s1.an94tv.cfd/astro/8tv/AKTV.m3u8
Astro Football,http://s1.an94tv.cfd/astro/CH-0/AKTV.m3u8
Astro Sport UHD,http://s1.an94tv.cfd/astro/astrosportuhd/AKTV.m3u8
Celestial Movies,http://s1.an94tv.cfd/astro/celestialmovies/AKTV.m3u8
EuroSport 1,http://s1.an94tv.cfd/astro/eurosport1/AKTV.m3u8
EuroSport 2,http://s1.an94tv.cfd/astro/eurosport2/AKTV.m3u8
TNT SPORTS 1,http://s1.an94tv.cfd/astro/tntsports1/AKTV.m3u8
TNT SPORTS 2,http://s1.an94tv.cfd/astro/tntsports2/AKTV.m3u8
TNT SPORTS 3,http://s1.an94tv.cfd/astro/tntsports3/AKTV.m3u8
中天亚洲台,http://s1.an94tv.cfd/astro/CH-1/AKTV.m3u8
CinemaWorld,http://s1.an94tv.cfd/taiwan/cinemaworld/AKTV.m3u8
HITS,http://s1.an94tv.cfd/taiwan/hits/AKTV.m3u8
KLT-靖天國際台,http://s1.an94tv.cfd/taiwan/CH-3/AKTV.m3u8
MagellanTV頻道,http://s1.an94tv.cfd/taiwan/magellantv/AKTV.m3u8
TVBS,http://s1.an94tv.cfd/taiwan/tvbs/AKTV.m3u8
TVBS新聞,http://s1.an94tv.cfd/taiwan/tvbs-1/AKTV.m3u8
民視,http://s1.an94tv.cfd/taiwan/CH-1/AKTV.m3u8
民視第一台,http://s1.an94tv.cfd/taiwan/CH-0/AKTV.m3u8
龍華日韓台,http://s1.an94tv.cfd/taiwan/CH-5/AKTV.m3u8
TVB 星河,http://s1.an94tv.cfd/taiwan2/tvb/AKTV.m3u8
三立LIVE,http://s1.an94tv.cfd/zhongtian/live/AKTV.m3u8
中天新闻台,http://s1.an94tv.cfd/zhongtian/CH-0/AKTV.m3u8
国际空间站 (NASA),http://s1.an94tv.cfd/zhongtian/nasa/AKTV.m3u8
寰宇新聞台,http://s1.an94tv.cfd/zhongtian/CH-2/AKTV.m3u8
東森新聞,http://s1.an94tv.cfd/zhongtian/CH-1/AKTV.m3u8


阿烈,#genre#

北京卫视4K,http://106.53.99.30/tv/api.php?id=bjws4k
苏州卫视4K,http://106.53.99.30/tv/api.php?id=sztv4k
河北电视4K,http://106.53.99.30/tv/api.php?id=hebtv4k
北京卫视,http://go.bkpcp.top/mg/bjws
河北卫视,http://go.bkpcp.top/mg/hbws
东方卫视,http://go.bkpcp.top/mg/dfws
浙江卫视,http://go.bkpcp.top/mg/zjws
江苏卫视,http://go.bkpcp.top/mg/jsws
湖南卫视,http://go.bkpcp.top/mg/hunws
广东卫视,http://go.bkpcp.top/mg/gdws
山东卫视,http://go.bkpcp.top/mg/sdws
河南卫视,http://go.bkpcp.top/mg/hnws
江西卫视,http://go.bkpcp.top/mg/jxws
湖北卫视,http://go.bkpcp.top/mg/hubws
海南卫视,http://go.bkpcp.top/mg/hinws
陕西卫视,http://go.bkpcp.top/mg/sxws
兵团卫视,http://go.bkpcp.top/mg/btws
黑龙江视,http://go.bkpcp.top/mg/hljws
深圳卫视,http://go.bkpcp.top/mg/szws#http://k.061899.xyz/m.php?id=szws
北大湾区卫视,http://go.bkpcp.top/mg/dwqws
赛事经典,http://go.bkpcp.top/mg/sszjd
体坛名汇,http://go.bkpcp.top/mg/ttmlh
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华经典,https://cdn8.163189.xyz/live/lhjd/stream.m3u8
龙华卡通,https://cdn8.163189.xyz/live/lhkt/stream.m3u8
龙华偶像,https://cdn8.163189.xyz/live/lhox/stream.m3u8
龙华日韩,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
龙华戏剧,https://cdn8.163189.xyz/live/lhxj/stream.m3u8

港湾a,#genre#
广东珠江频推,http://api.mytv666.top/api/hk.php?id=6162313131666165376133396363636237633834663162366130663635663031267469643d74762669643d39
广东体育频推,http://api.mytv666.top/api/hk.php?id=3635306561306164626438636438373731346432656366353839663866326232267469643d74762669643d3131
Plus综合频推,http://api.mytv666.top/api/hk.php?id=3639643231333366353439326662633736356531346434363133643465663039267469643d74762669643d3236
凤凰中文频推,http://api.mytv666.top/api/hk.php?id=3635353536383939393264346132646363626433646461373332353365633339267469643d74762669643d3230
凤凰资讯频推,http://api.mytv666.top/api/hk.php?id=3639313932626236616366636537633734323039313738383137613037633739267469643d74762669643d3231
凤凰香港频推,http://api.mytv666.top/api/hk.php?id=6366393933363838303835353235313030313837656130343336356238356364267469643d74762669643d3232
中天新闻频推,http://api.mytv666.top/api/hk.php?id=3432626438356234306332353339386439363836663664633634323164393061267469643d74762669643d3939
有线新闻频推,http://api.mytv666.top/api/hk.php?id=3036613663316638306536306134313638356161316134316465636662356435267469643d74762669643d3432
有线新闻频推,http://api.mytv666.top/api/hk.php?id=3432323435666131343964353936633530396335663430623762353532623439267469643d74762669643d3239
无线新闻频推,http://api.mytv666.top/api/hk.php?id=3437643561316430306564303532666566613235653961373961303464386662267469643d74762669643d3235
now新闻频推,http://api.mytv666.top/api/hk.php?id=3861666539393633313665393630366237386632616666343339393737373837267469643d74762669643d3336
无线翡翠频推,http://api.mytv666.top/api/hk.php?id=6133373062306330636436323766386638333930633734343164306361626637267469643d74762669643d3234
无线明珠频推,http://api.mytv666.top/api/hk.php?id=3234333631636531363838373231366566333832376434366264306332626165267469643d74762669643d3237
有线综合频推,http://api.mytv666.top/api/hk.php?id=3861653835393966663939393434646663323366326630316438316232623939267469643d74762669643d3433
有线赛讯频推,http://api.mytv666.top/api/hk.php?id=6566353737646133643130376364373766366364666231333932636266353434267469643d74762669643d3431
有线赛马频推,http://api.mytv666.top/api/hk.php?id=6636336261313634393131303637346636346234653561343663393636303161267469643d74762669643d3330
有线赛马频推,http://api.mytv666.top/api/hk.php?id=6264643730343538616264326436373663363934306134373364383935363064267469643d74762669643d3331
now直播频推,http://api.mytv666.top/api/hk.php?id=6636373032643161656535316162363136663334353964363265613064346462267469643d74762669643d3335
now财经频推,http://api.mytv666.top/api/hk.php?id=3464396265323334356563633339626432333161343230393366636639326165267469643d74762669643d3337
VIUTV粤频推,http://api.mytv666.top/api/hk.php?id=6661306430313736613735663661373663363331623230303263623561616361267469643d74762669643d3338
VIUTV英频推,http://api.mytv666.top/api/hk.php?id=6236616335616166663361323639393232353665303837343333653131336466267469643d74762669643d3339
RTHK-31频推,http://api.mytv666.top/api/hk.php?id=6334396336393462363037333730353331323135386365643063323965656438267469643d74762669643d3435
RTHK-32频推,http://api.mytv666.top/api/hk.php?id=3335636435633735323034636235316236373935323037366361653331656235267469643d74762669643d3436
中天新闻频推,http://api.mytv666.top/api/hk.php?id=3639303839636238623433393637353530386234626331346161646239336166267469643d74762669643d3439
寰宇新闻频推,http://api.mytv666.top/api/hk.php?id=3262353734373966643964356430363336303339363333336436636262353133267469643d74762669643d3539
寰宇新闻频推,http://api.mytv666.top/api/hk.php?id=6266346662396565336462643964373837326266373730326236353237383536267469643d74762669643d313132
东森新闻频推,http://api.mytv666.top/api/hk.php?id=3034663439313837653865616166346561376139613235333434396531666564267469643d74762669643d3530
东森新闻频推,http://api.mytv666.top/api/hk.php?id=3534346532363736323231376661333239383839363464666132363138313131267469643d74762669643d313037
tvbs新闻频推,http://api.mytv666.top/api/hk.php?id=6437303339323237356232633666346535353937623264636361613238353236267469643d74762669643d3633
tvbs新闻频推,http://api.mytv666.top/api/hk.php?id=6433326131333730353865386539346239623032306533346562653234623365267469643d74762669643d3938
三立新闻频推,http://api.mytv666.top/api/hk.php?id=6664313166363665303363346537313533346630306337303761363333393839267469643d74762669643d3534
非凡新闻频推,http://api.mytv666.top/api/hk.php?id=6439363266323437646533636237336130353439363933613039653965353631267469643d74762669643d313035
闽镜新闻频推,http://api.mytv666.top/api/hk.php?id=3831313462356431643937343764333264343532343837356535666665623032267469643d74762669643d313036
闽镜新闻频推,http://api.mytv666.top/api/hk.php?id=6132656663616366343664633865396464656462633736396337666532383663267469643d74762669643d3538
民视新闻频推,http://api.mytv666.top/api/hk.php?id=6133333434353635663133373938343030353333343563353132326433396230267469643d74762669643d3536
民视新闻频推,http://api.mytv666.top/api/hk.php?id=6333356235396430353565313132653234663436373463386363396139623936267469643d74762669643d313130
中视新闻频推,http://api.mytv666.top/api/hk.php?id=3639313461653631653063653039636165353132386535623331623263316631267469643d74762669643d3532
中视新闻频推,http://api.mytv666.top/api/hk.php?id=3935653434333461353033393966666364363031303466346131373436383437267469643d74762669643d313034
华视新闻频推,http://api.mytv666.top/api/hk.php?id=6336363138633563363661326531343237616265653233303539356532363065267469643d74762669643d3537
华视新闻频推,http://api.mytv666.top/api/hk.php?id=3537326339386632386464663735336532316461313764643035633834323661267469643d74762669643d313032
台视新闻频推,http://api.mytv666.top/api/hk.php?id=3532663033343761633136633334333932346565303765616636633239323362267469643d74762669643d3533
台视新闻频推,http://api.mytv666.top/api/hk.php?id=3663373532323635333633666462356635623632313130333233393162303838267469643d74762669643d313031
民视闽南频推,http://api.mytv666.top/api/hk.php?id=6361363033353131663530376266363361636334336333653632306432396439267469643d74762669643d3730
民视闽南频推,http://api.mytv666.top/api/hk.php?id=3039313639653531353135383931613266353266353863623032313533613632267469643d74762669643d313136
中视闽南频推,http://api.mytv666.top/api/hk.php?id=3735333965643234313330643235393236666134346364646139393065363839267469643d74762669643d3638
中视闽南频推,http://api.mytv666.top/api/hk.php?id=3464346135333265303837393831333236363336666134303261386664336234267469643d74762669643d313138
华视闽南频推,http://api.mytv666.top/api/hk.php?id=3365666436303335663238313031386236313534663061623262383237396633267469643d74762669643d3731
华视闽南频推,http://api.mytv666.top/api/hk.php?id=3838353863663263646330383163326466643535306539366535303963653963267469643d74762669643d313139
台视闽南频推,http://api.mytv666.top/api/hk.php?id=3837336464383036613733306162366165643731666434336664376263663166267469643d74762669643d3639
台视闽南频推,http://api.mytv666.top/api/hk.php?id=3131376436636639653166326535623238366237646639393164336336303962267469643d74762669643d313135
三立闽南频推,http://api.mytv666.top/api/hk.php?id=3431663838343031373566326636316465393566653637343436313266653666267469643d74762669643d3733
tvbs闽南频推,http://api.mytv666.top/api/hk.php?id=6338353765393031313964363830396232336564343339356139653361633532267469643d74762669643d3635
tvbs闽南频推,http://api.mytv666.top/api/hk.php?id=3266393834623966663864373438353433313662666237356336646262653465267469643d74762669643d3937
寰宇闽南频推,http://api.mytv666.top/api/hk.php?id=6663313334653639326536343765613362363865383137386639663930323237267469643d74762669643d3630
寰宇闽南频推,http://api.mytv666.top/api/hk.php?id=3033373433646530353534613238376432643166376430666330623766303633267469643d74762669643d313133
寰宇财经频推,http://api.mytv666.top/api/hk.php?id=6232313931303432633731343630636431343030336130396662343066306131267469643d74762669643d313134
东森财经频推,http://api.mytv666.top/api/hk.php?id=3234393438633333356332626430653464356635333236346565626161316431267469643d74762669643d3531
东森财经频推,http://api.mytv666.top/api/hk.php?id=3562643832313631313434373563326638623863323238613638656438333937267469643d74762669643d313038
台视财经频推,http://api.mytv666.top/api/hk.php?id=3430653266396334373235643533373737646262616130373136356362633564267469643d74762669643d313033
闽南戏剧频推,http://api.mytv666.top/api/hk.php?id=3463306332643630643937393638373465353766316635323663316330353239267469643d74762669643d313332
公视戏剧频推,http://api.mytv666.top/api/hk.php?id=6166663738326236646135356364343066353033643135666631306136313965267469643d74762669643d313335
民视闽语频推,http://api.mytv666.top/api/hk.php?id=6261653964303931643764396634653232316134666337633531336261373363267469643d74762669643d313131
民视第一频推,http://api.mytv666.top/api/hk.php?id=6564636432633233613630653031366663363066613933326138326133396637267469643d74762669643d313732
民视综艺频推,http://api.mytv666.top/api/hk.php?id=3336323233613362366336356466306163343537313533386461366539313539267469643d74762669643d313731
民视旅游频推,http://api.mytv666.top/api/hk.php?id=6661393234373339313163383837613836623134613563323132623331623164267469643d74762669643d313733
民视影剧频推,http://api.mytv666.top/api/hk.php?id=3737616264346339376163646432313336343463303535303963626531336161267469643d74762669643d313239
中视经典频推,http://api.mytv666.top/api/hk.php?id=3130643637316464346664313538393839303063663564663535386230323339267469643d74762669643d313331
中视菁采频推,http://api.mytv666.top/api/hk.php?id=3265643234663932333564313563356430663036346636303535616139663434267469643d74762669643d313534
中天亚洲频推,http://api.mytv666.top/api/hk.php?id=3962383334666661326334396461326537383063663333666566333830363536267469643d74762669643d313030
八大精彩频推,http://api.mytv666.top/api/hk.php?id=3434643962353934663735326130343665373733333532666238666637636236267469643d74762669643d313535
八大综艺频推,http://api.mytv666.top/api/hk.php?id=3661663237323836323533336531326231366461356565383364653331353739267469643d74762669643d313536
tvbs精采频推,http://api.mytv666.top/api/hk.php?id=3830363432383130613863336265653834636434616138323833633234613230267469643d74762669643d313537
tvbs欢乐频推,http://api.mytv666.top/api/hk.php?id=3762336166623866323763356361653833376266313161666333646136363637267
私人影院频道,P2p://starvod.xyz:19806/74567d46c9a54cb8aab7bb35b7446cf2.ts

港湾1,#genre#
广东珠江频道,http://api.mytv666.top/api/hk.php?id=6162313131666165376133396363636237633834663162366130663635663031267469643d74762669643d39
广东体育,http://api.mytv666.top/api/hk.php?id=3635306561306164626438636438373731346432656366353839663866326232267469643d74762669643d3131
凤凰卫视中文台,http://api.mytv666.top/api/hk.php?id=3635353536383939393264346132646363626433646461373332353365633339267469643d74762669643d3230
凤凰卫视资讯台,http://api.mytv666.top/api/hk.php?id=3639313932626236616366636537633734323039313738383137613037633739267469643d74762669643d3231
凤凰卫视香港台,http://api.mytv666.top/api/hk.php?id=6366393933363838303835353235313030313837656130343336356238356364267469643d74762669643d3232
TVB翡翠台,http://api.mytv666.top/api/hk.php?id=6133373062306330636436323766386638333930633734343164306361626637267469643d74762669643d3234
TVB无线新闻台,http://api.mytv666.top/api/hk.php?id=3437643561316430306564303532666566613235653961373961303464386662267469643d74762669643d3235
TVB Plus,http://api.mytv666.top/api/hk.php?id=3639643231333366353439326662633736356531346434363133643465663039267469643d74762669643d3236
TVB明珠台,http://api.mytv666.top/api/hk.php?id=3234333631636531363838373231366566333832376434366264306332626165267469643d74762669643d3237
香港有线新闻台,http://api.mytv666.top/api/hk.php?id=3432323435666131343964353936633530396335663430623762353532623439267469643d74762669643d3239
香港有线18台,http://api.mytv666.top/api/hk.php?id=6636336261313634393131303637346636346234653561343663393636303161267469643d74762669643d3330
香港有线18台(备),http://api.mytv666.top/api/hk.php?id=6264643730343538616264326436373663363934306134373364383935363064267469643d74762669643d3331
NOW直播台,http://api.mytv666.top/api/hk.php?id=6636373032643161656535316162363136663334353964363265613064346462267469643d74762669643d3335
NOW新闻台,http://api.mytv666.top/api/hk.php?id=3861666539393633313665393630366237386632616666343339393737373837267469643d74762669643d3336
NOW财经台,http://api.mytv666.top/api/hk.php?id=3464396265323334356563633339626432333161343230393366636639326165267469643d74762669643d3337
ViuTV,http://api.mytv666.top/api/hk.php?id=6661306430313736613735663661373663363331623230303263623561616361267469643d74762669643d3338
ViuTV6,http://api.mytv666.top/api/hk.php?id=6236616335616166663361323639393232353665303837343333653131336466267469643d74762669643d3339
HOY国际财经台,http://api.mytv666.top/api/hk.php?id=6566353737646133643130376364373766366364666231333932636266353434267469643d74762669643d3431
HOY资讯台,http://api.mytv666.top/api/hk.php?id=3036613663316638306536306134313638356161316134316465636662356435267469643d74762669643d3432
